Tweet,SentimentML,Alegria,Medo,Neutro,Nojo,Raiva,Tristeza,Alias
@centralarthurof @aguiarthur peç desculp press #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur #teamarthuragui fof ness tern 🥺,'alegria',[0.54],[0.02],[0.25],[0.01],[0.16],[0.02],[0.0]
@centralarthurof @aguiarthur boraa #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
"rt @blancosmil @centralarthurof @_respirolu @aguiarthur amor, dou coração… 🎵 @aguiarthur #teamarthuragui ❤️",'neutro',[0.03],[0.0],[0.95],[0.0],[0.02],[0.0],[0.0]
"@centralarthurof @aguiarthur tá difícil disfarç vej entreg olh jeit bob agir, faç de…",'neutro',[0.01],[0.12],[0.77],[0.03],[0.04],[0.04],[0.0]
@centralarthurof @aguiarthur setent y siet #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
@centralarthurof @aguiarthur #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@aguiarthur bor #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
rt @juuulioc @centralarthurof @aguiarthur lembr tá repris malh #teamarthuragui,'neutro',[0.03],[0.0],[0.49],[0.0],[0.47],[0.0],[0.0]
rt @meurisorbr @centralarthurof @aguiarthur brinc comig #teamarthuragui,'neutro',[0.32],[0.0],[0.39],[0.0],[0.29],[0.0],[0.0]
@centralarthurof @aguiarthur setent y sie #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
@centralarthurof @aguiarthur raridad,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur sei tá med #teamarthuragui,'neutro',[0.02],[0.03],[0.84],[0.02],[0.07],[0.03],[0.0]
"rt @blancosmil @centralarthurof @_respirolu @aguiarthur amor, dou coração… 🎵 @aguiarthur #teamarthuragui ❤️",'neutro',[0.03],[0.0],[0.95],[0.0],[0.02],[0.0],[0.0]
"@centralarthurof @aguiarthur tod mund segred contar, tod mund ter alguém confiar… #teamarthuragui",'neutro',[0.0],[0.0],[0.99],[0.0],[0.01],[0.0],[0.0]
@centralarthurof @aguiarthur diz porqu tant #teamarthuragui,'neutro',[0.01],[0.03],[0.92],[0.01],[0.02],[0.02],[0.0]
rt @meurisorbr @centralarthurof @aguiarthur pra tod mund fing ninguém #teamarthuragui,'neutro',[0.0],[0.0],[0.9],[0.0],[0.09],[0.0],[0.0]
@centralarthurof @aguiarthur #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
rt @weakpointrbr @centralarthurof @aguiarthur peç pass depress #teamarthuragui,'neutro',[0.09],[0.0],[0.53],[0.0],[0.38],[0.0],[0.0]
@centralarthurof @aguiarthur setent y cinc #teamarthuragui,'neutro',[0.01],[0.0],[0.98],[0.0],[0.0],[0.0],[0.0]
rt @meurisorbr @centralarthurof @aguiarthur sab bem #teamarthuragui,'neutro',[0.17],[0.0],[0.74],[0.0],[0.09],[0.0],[0.0]
@centralarthurof @aguiarthur amoo,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur setent y cuatr #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
"@centralarthurof @aguiarthur coraçã transborda, saudad #teamarthuragui",'alegria',[0.74],[0.0],[0.18],[0.0],[0.07],[0.0],[0.0]
@centralarthurof @aguiarthur diz graç #teamarthuragui,'neutro',[0.36],[0.01],[0.58],[0.0],[0.04],[0.01],[0.0]
"rt @thaybelikov @centralarthurof @aguiarthur fl nasc intenção, mei cao tempoo #teamarthuragui",'raiva',[0.07],[0.0],[0.41],[0.0],[0.52],[0.0],[0.0]
@centralarthurof @aguiarthur rebeld cheg vez #teamarthuragui,'alegria',[0.37],[0.02],[0.32],[0.01],[0.26],[0.02],[0.0]
@centralarthurof @aguiarthur chuv vent lev sol vent traz diz porqu tant bemmequ ou…,'neutro',[0.0],[0.03],[0.95],[0.0],[0.0],[0.02],[0.0]
@centralarthurof @aguiarthur setent y tre #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
@centralarthurof @aguiarthur sol vent traz #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@aguiarthur #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur #teamarthuragui menin luz,'alegria',[0.78],[0.01],[0.16],[0.01],[0.03],[0.01],[0.0]
"rt @weakpointrbr @centralarthurof @aguiarthur sint falta, cheir abraç #teamarthuragui",'neutro',[0.23],[0.0],[0.47],[0.0],[0.31],[0.0],[0.0]
"@centralarthurof @aguiarthur peç desculpas, press #teamarthuragui",'neutro',[0.39],[0.0],[0.42],[0.0],[0.19],[0.0],[0.0]
rt @meurisorbr @centralarthurof @aguiarthur brinc comig #teamarthuragui,'neutro',[0.32],[0.0],[0.39],[0.0],[0.29],[0.0],[0.0]
@centralarthurof @aguiarthur setent y #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
@centralarthurof @aguiarthur pirr #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
rt @arthuramin @centralarthurof @aguiarthur descuid deix sol bat #teamarthuragui,'neutro',[0.02],[0.0],[0.93],[0.0],[0.05],[0.0],[0.0]
@centralarthurof @aguiarthur corag,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur setent y uno #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
@centralarthurof @aguiarthur bor foc,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
rt @arthuramin @centralarthurof @aguiarthur vou cant class class hah #teamarthuragui,'neutro',[0.32],[0.0],[0.39],[0.0],[0.29],[0.0],[0.0]
@centralarthurof @aguiarthur pra tod mund fing ninguém #teamarthuragui,'neutro',[0.01],[0.0],[0.92],[0.0],[0.07],[0.0],[0.0]
@centralarthurof @aguiarthur peç pass depress #teamarthuragui,'neutro',[0.17],[0.01],[0.54],[0.0],[0.27],[0.01],[0.0]
@centralarthurof @aguiarthur setent #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
rt @mafiaguiarthur @centralarthurof @aguiarthur cad minut pass surt aument #teamarthuragui #bbb22,'neutro',[0.0],[0.0],[0.97],[0.0],[0.02],[0.0],[0.0]
"rt @wishmurilo_h @centralarthurof @aguiarthur sint falt cheir abraço, sorris larg escancar",'raiva',[0.11],[0.0],[0.42],[0.0],[0.47],[0.0],[0.0]
@centralarthurof @aguiarthur chuv vent lev #teamarthuragui,'neutro',[0.03],[0.02],[0.89],[0.01],[0.03],[0.03],[0.0]
@centralarthurof @aguiarthur alguém aí quer bat tod metas? #teamarthuragui,'neutro',[0.0],[0.0],[0.97],[0.0],[0.02],[0.01],[0.0]
@wishmurilo_h @aguiarthur dói #teamarthuragui,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur fal assim #teamarthuragui,'raiva',[0.02],[0.02],[0.42],[0.01],[0.52],[0.01],[0.0]
@centralarthurof @aguiarthur sesent y nuev #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
@centralarthurof @aguiarthur sei chuv sempr vem sol #teamarthuragui,'neutro',[0.09],[0.01],[0.84],[0.01],[0.04],[0.02],[0.0]
@centralarthurof @aguiarthur vc cham bob #teamarthuragui,'neutro',[0.25],[0.02],[0.44],[0.01],[0.27],[0.02],[0.0]
@centralarthurof @aguiarthur sesent y och #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
@centralarthurof @aguiarthur favorit,'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
@centralarthurof @aguiarthur fal qu #teamarthuragui,'neutro',[0.01],[0.01],[0.87],[0.0],[0.1],[0.0],[0.0]
"rt @wishmurilo_h @centralarthurof @aguiarthur sint falt cheir abraço, sorris larg escancar",'raiva',[0.11],[0.0],[0.42],[0.0],[0.47],[0.0],[0.0]
@centralarthurof @aguiarthur sesent y siet #teamarthuragui,'neutro',[0.01],[0.0],[0.97],[0.0],[0.01],[0.0],[0.0]
rt @aguiarthur troc turn adms! bor sub tag? #teamarthuragui,'neutro',[0.01],[0.0],[0.56],[0.0],[0.44],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[1.0],[0.0],[0.0],[0.0],[0.0]
,,[0.17],[0.02],[0.71],[0.01],[0.07],[0.02],[0.0]
,,[0.0],[0.0],[1.0],[0.0],[0.0],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.01],[0.01],[0.82],[0.0],[0.16],[0.0],[0.0]
,,[0.0],[0.01],[0.98],[0.0],[0.0],[0.0],[0.0]
,,[0.2],[0.03],[0.47],[0.01],[0.24],[0.05],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.09],[0.03],[0.7],[0.01],[0.15],[0.02],[0.0]
,,[0.29],[0.0],[0.09],[0.0],[0.62],[0.0],[0.0]
,,[0.1],[0.01],[0.76],[0.0],[0.12],[0.01],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.17],[0.01],[0.58],[0.0],[0.23],[0.0],[0.0]
,,[0.0],[0.0],[1.0],[0.0],[0.0],[0.0],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.01],[0.0],[0.49],[0.0],[0.51],[0.0],[0.0]
,,[0.0],[0.0],[0.84],[0.0],[0.16],[0.0],[0.0]
,,[0.0],[0.0],[0.0],[0.1],[0.0],[0.9],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.23],[0.02],[0.65],[0.01],[0.06],[0.02],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.09],[0.03],[0.7],[0.01],[0.15],[0.02],[0.0]
,,[0.03],[0.0],[0.53],[0.0],[0.44],[0.0],[0.0]
,,[0.12],[0.0],[0.85],[0.0],[0.03],[0.0],[0.0]
,,[0.06],[0.0],[0.5],[0.0],[0.44],[0.0],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.57],[0.0],[0.15],[0.0],[0.27],[0.01],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.36],[0.0],[0.56],[0.0],[0.07],[0.0],[0.0]
,,[0.0],[0.03],[0.73],[0.04],[0.09],[0.11],[0.01]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.03],[0.01],[0.79],[0.0],[0.17],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.76],[0.0],[0.18],[0.0],[0.05],[0.0],[0.0]
,,[0.0],[0.07],[0.86],[0.01],[0.02],[0.04],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.03],[0.0],[0.87],[0.0],[0.09],[0.0],[0.0]
,,[0.71],[0.01],[0.21],[0.01],[0.04],[0.01],[0.0]
,,[0.57],[0.0],[0.15],[0.0],[0.27],[0.01],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.57],[0.0],[0.15],[0.0],[0.27],[0.01],[0.0]
,,[0.0],[0.01],[0.98],[0.0],[0.0],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.57],[0.0],[0.15],[0.0],[0.27],[0.01],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.04],[0.2],[0.18],[0.0],[0.56],[0.01]
,,[0.1],[0.01],[0.83],[0.01],[0.04],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.17],[0.02],[0.71],[0.01],[0.07],[0.02],[0.0]
,,[0.0],[0.04],[0.82],[0.01],[0.1],[0.03],[0.0]
,,[0.02],[0.03],[0.86],[0.03],[0.01],[0.04],[0.0]
,,[0.09],[0.07],[0.19],[0.06],[0.49],[0.09],[0.01]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.03],[0.0],[0.88],[0.0],[0.08],[0.0],[0.0]
,,[0.0],[0.0],[0.95],[0.0],[0.04],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.09],[0.03],[0.7],[0.01],[0.15],[0.02],[0.0]
,,[0.57],[0.0],[0.15],[0.0],[0.27],[0.01],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.04],[0.2],[0.18],[0.0],[0.56],[0.01]
,,[0.0],[0.04],[0.71],[0.05],[0.13],[0.06],[0.01]
,,[0.01],[0.01],[0.91],[0.0],[0.06],[0.01],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.0],[0.0],[0.93],[0.0],[0.06],[0.0],[0.0]
,,[0.17],[0.02],[0.71],[0.01],[0.07],[0.02],[0.0]
,,[0.17],[0.02],[0.71],[0.01],[0.07],[0.02],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.17],[0.0],[0.83],[0.0],[0.0]
,,[0.11],[0.0],[0.67],[0.0],[0.22],[0.0],[0.0]
,,[0.01],[0.0],[0.77],[0.0],[0.22],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.01],[0.0],[0.79],[0.0],[0.2],[0.0],[0.0]
,,[0.0],[0.01],[0.79],[0.01],[0.18],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.67],[0.04],[0.09],[0.03],[0.12],[0.04],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.01],[0.06],[0.6],[0.1],[0.02],[0.21],[0.01]
,,[0.0],[0.0],[0.02],[0.0],[0.96],[0.0],[0.0]
,,[0.03],[0.05],[0.78],[0.04],[0.04],[0.06],[0.01]
,,[0.06],[0.03],[0.69],[0.01],[0.21],[0.01],[0.0]
,,[0.07],[0.05],[0.66],[0.06],[0.02],[0.14],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.1],[0.0],[0.75],[0.0],[0.15],[0.0],[0.0]
,,[0.17],[0.02],[0.71],[0.01],[0.07],[0.02],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.97],[0.0],[0.01],[0.01],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.07],[0.0],[0.82],[0.0],[0.1],[0.0],[0.0]
,,[0.02],[0.01],[0.91],[0.01],[0.03],[0.02],[0.0]
,,[0.13],[0.01],[0.51],[0.0],[0.34],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.07],[0.05],[0.66],[0.06],[0.02],[0.14],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.29],[0.02],[0.48],[0.02],[0.18],[0.02],[0.0]
,,[0.0],[0.01],[0.89],[0.01],[0.08],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.01],[0.0],[0.56],[0.0],[0.43],[0.0],[0.0]
,,[0.0],[0.0],[0.8],[0.0],[0.2],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.07],[0.06],[0.39],[0.03],[0.39],[0.06],[0.0]
,,[0.07],[0.05],[0.66],[0.06],[0.02],[0.14],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.0],[0.0],[0.92],[0.0],[0.07],[0.0],[0.0]
,,[0.37],[0.01],[0.49],[0.01],[0.12],[0.01],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.98],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.99],[0.0],[0.01],[0.0],[0.0]
,,[0.0],[0.04],[0.79],[0.0],[0.16],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.0],[0.01],[0.79],[0.01],[0.18],[0.01],[0.0]
,,[0.0],[0.0],[0.66],[0.0],[0.33],[0.0],[0.0]
,,[0.49],[0.01],[0.49],[0.0],[0.0],[0.01],[0.0]
,,[0.0],[0.0],[0.71],[0.0],[0.29],[0.0],[0.0]
,,[0.1],[0.07],[0.42],[0.12],[0.01],[0.27],[0.01]
,,[0.01],[0.12],[0.85],[0.01],[0.0],[0.01],[0.0]
,,[0.32],[0.0],[0.39],[0.0],[0.29],[0.0],[0.0]
,,[0.01],[0.0],[0.56],[0.0],[0.44],[0.0],[0.0]
,,[0.0],[0.0],[0.96],[0.0],[0.04],[0.0],[0.0]
,,[0.29],[0.02],[0.44],[0.01],[0.23],[0.01],[0.0]
,,[0.0],[0.0],[0.97],[0.0],[0.03],[0.0],[0.0]
,,[0.01],[0.01],[0.93],[0.0],[0.04],[0.0],[0.0]
,,[0.02],[0.0],[0.77],[0.0],[0.2],[0.01],[0.0]
,,[0.0],[0.0],[0.99],[0.0],[0.0],[0.0],[0.0]
,,[0.0],[0.0],[0.96],[0.0],[0.04],[0.0],[0.0]
,,[0.1],[0.01],[0.83],[0.01],[0.04],[0.01],[0.0]
,,[0.08],[0.01],[0.55],[0.0],[0.35],[0.01],[0.0]
,,[0.01],[0.0],[0.49],[0.0],[0.51],[0.0],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.58],[0.01],[0.37],[0.0],[0.03],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.21],[0.0],[0.72],[0.0],[0.06],[0.0],[0.0]
,,[0.32],[0.0],[0.39],[0.0],[0.29],[0.0],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.39],[0.0],[0.42],[0.0],[0.19],[0.0],[0.0]
,,[0.0],[0.0],[0.83],[0.0],[0.17],[0.0],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.01],[0.0],[0.9],[0.0],[0.09],[0.0],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.58],[0.01],[0.37],[0.0],[0.03],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.93],[0.0],[0.05],[0.0],[0.01],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.01],[0.0],[0.56],[0.0],[0.44],[0.0],[0.0]
,,[0.0],[0.0],[0.67],[0.0],[0.33],[0.0],[0.0]
,,[0.02],[0.0],[0.69],[0.0],[0.28],[0.0],[0.0]
,,[0.0],[0.0],[0.97],[0.0],[0.03],[0.0],[0.0]
,,[0.01],[0.0],[0.56],[0.0],[0.44],[0.0],[0.0]
,,[0.0],[0.0],[0.75],[0.0],[0.25],[0.0],[0.0]
,,[0.59],[0.01],[0.22],[0.0],[0.17],[0.01],[0.0]
,,[0.0],[0.0],[0.96],[0.0],[0.02],[0.0],[0.0]
,,[0.0],[0.0],[0.99],[0.0],[0.0],[0.0],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.02],[0.0],[0.65],[0.0],[0.33],[0.0],[0.0]
,,[0.06],[0.03],[0.69],[0.01],[0.21],[0.01],[0.0]
,,[0.02],[0.0],[0.75],[0.0],[0.23],[0.0],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.05],[0.03],[0.84],[0.01],[0.06],[0.02],[0.0]
,,[0.06],[0.01],[0.77],[0.01],[0.15],[0.01],[0.0]
,,[0.0],[0.01],[0.42],[0.03],[0.52],[0.02],[0.0]
,,[0.0],[0.0],[0.97],[0.0],[0.0],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.0],[0.0],[0.95],[0.0],[0.05],[0.0],[0.0]
,,[0.01],[0.01],[0.84],[0.0],[0.13],[0.01],[0.0]
,,[0.32],[0.0],[0.39],[0.0],[0.29],[0.0],[0.0]
,,[0.01],[0.0],[0.72],[0.0],[0.27],[0.0],[0.0]
,,[0.07],[0.01],[0.64],[0.01],[0.25],[0.01],[0.0]
,,[0.93],[0.0],[0.05],[0.0],[0.01],[0.01],[0.0]
,,[0.37],[0.02],[0.32],[0.01],[0.26],[0.02],[0.0]
,,[0.93],[0.0],[0.05],[0.0],[0.01],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.86],[0.02],[0.05],[0.01],[0.05],[0.01],[0.0]
,,[0.32],[0.0],[0.39],[0.0],[0.29],[0.0],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.34],[0.01],[0.58],[0.0],[0.06],[0.01],[0.0]
,,[0.01],[0.0],[0.56],[0.0],[0.44],[0.0],[0.0]
,,[0.0],[0.01],[0.96],[0.01],[0.0],[0.02],[0.0]
,,[0.0],[0.0],[0.74],[0.0],[0.25],[0.0],[0.0]
,,[0.0],[0.15],[0.57],[0.11],[0.03],[0.13],[0.02]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.05],[0.0],[0.68],[0.0],[0.26],[0.0],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.01],[0.0],[0.56],[0.0],[0.44],[0.0],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.01],[0.0],[0.67],[0.01],[0.29],[0.0],[0.0]
,,[0.0],[0.0],[0.96],[0.0],[0.04],[0.0],[0.0]
,,[0.01],[0.0],[0.71],[0.0],[0.27],[0.0],[0.0]
,,[0.0],[0.08],[0.63],[0.12],[0.0],[0.15],[0.02]
,,[0.0],[0.0],[0.93],[0.0],[0.05],[0.0],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.25],[0.02],[0.63],[0.01],[0.07],[0.02],[0.0]
,,[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0]
,,[0.09],[0.0],[0.75],[0.0],[0.15],[0.0],[0.0]
,,[0.01],[0.01],[0.91],[0.01],[0.06],[0.01],[0.0]
,,[0.02],[0.0],[0.9],[0.0],[0.07],[0.01],[0.0]
,,[0.09],[0.01],[0.84],[0.01],[0.04],[0.02],[0.0]
,,[0.01],[0.05],[0.84],[0.01],[0.04],[0.04],[0.0]
,,[0.05],[0.01],[0.73],[0.01],[0.2],[0.01],[0.0]
,,[0.0],[0.0],[0.99],[0.0],[0.01],[0.0],[0.0]
